specimen_no,record_type,flags,occurrence_no,reid_no,collection_no,specimen_id,is_type,specimen_side,specimen_part,specimen_sex,n_measured,measurement_source,magnification,comments,identified_name,identified_rank,identified_no,difference,accepted_name,accepted_rank,accepted_no,max_ma,min_ma,reference_no
80840,spm,,1066333,0,,UMNH VP 19479,holotype,,ulna,,1,,,,n. gen. Talos n. sp. sampsoni,species,243379,,Talos sampsoni,species,243379,83.5,70.6,42510
80841,spm,,1066197,0,,LH V0021,holotype,,skull,,1,table,,,n. gen. Linhevenator n. sp. tani,species,243256,,Linhevenator tani,species,243256,83.6,72.1,42491
80842,spm,,1066197,0,,LH V0021,holotype,,scapula,,1,table,,,n. gen. Linhevenator n. sp. tani,species,243256,,Linhevenator tani,species,243256,83.6,72.1,42491
80843,spm,,1066197,0,,LH V0021,holotype,,humerus,,1,table,,,n. gen. Linhevenator n. sp. tani,species,243256,,Linhevenator tani,species,243256,83.6,72.1,42491
80844,spm,,1066197,0,,LH V0021,holotype,,femur,,1,table,,,n. gen. Linhevenator n. sp. tani,species,243256,,Linhevenator tani,species,243256,83.6,72.1,42491
80845,spm,,513569,0,,IGM 100/1,holotype,,skull,,1,table,,,Saurornithoides n. sp. junior,species,57262,recombined as,Zanabazar junior,species,57262,72.1,66,32843
80846,spm,,513569,0,,IGM 100/1,holotype,,tibia,,1,table,,,Saurornithoides n. sp. junior,species,57262,recombined as,Zanabazar junior,species,57262,72.1,66,32843
80847,spm,,487471,0,,AMNH 6516,holotype,,skull,,1,table,,,Ornithoides oshiensis,species,65171,,Ornithoides oshiensis,species,65171,83.5,70.6,13096
80848,spm,,404836,32663,,ZPAL MgD-I/174,holotype,,tibiotarsus,,1,table,,,n. gen. Borogovia n. sp. gracilicrus,species,64791,,Borogovia gracilicrus,species,64791,83.6,66,10139
80849,spm,,602122,0,,IVPP V 11527,holotype,,skull,,1,,,,n. gen. Sinusonasus n. sp. magnodens,species,84668,,Sinusonasus magnodens,species,84668,125.45,122.46,18463
80850,spm,,602122,0,,IVPP V 11527,holotype,,femur,,1,,,,n. gen. Sinusonasus n. sp. magnodens,species,84668,,Sinusonasus magnodens,species,84668,125.45,122.46,18463
80851,spm,,602122,0,,IVPP V 11527,holotype,,tibia,,1,,,,n. gen. Sinusonasus n. sp. magnodens,species,84668,,Sinusonasus magnodens,species,84668,125.45,122.46,18463
80852,spm,,602122,0,,IVPP V 11527,holotype,,fibula,,1,,,,n. gen. Sinusonasus n. sp. magnodens,species,84668,,Sinusonasus magnodens,species,84668,125.45,122.46,18463
80853,spm,,1052616,0,,BMMS BK 11,holotype,,skull,,1,table,,,n. gen. Sciurumimus n. sp. albersdoerferi,species,240621,,Sciurumimus albersdoerferi,species,240621,155.7,150.8,42198
80854,spm,,1052616,0,,BMMS BK 11,holotype,,humerus,,1,table,,,n. gen. Sciurumimus n. sp. albersdoerferi,species,240621,,Sciurumimus albersdoerferi,species,240621,155.7,150.8,42198
80855,spm,,1052616,0,,BMMS BK 11,holotype,,radius,,1,table,,,n. gen. Sciurumimus n. sp. albersdoerferi,species,240621,,Sciurumimus albersdoerferi,species,240621,155.7,150.8,42198
80856,spm,,1052616,0,,BMMS BK 11,holotype,,femur,,1,table,,,n. gen. Sciurumimus n. sp. albersdoerferi,species,240621,,Sciurumimus albersdoerferi,species,240621,155.7,150.8,42198
80857,spm,,1052616,0,,BMMS BK 11,holotype,,tibiotarsus,,1,table,,,n. gen. Sciurumimus n. sp. albersdoerferi,species,240621,,Sciurumimus albersdoerferi,species,240621,155.7,150.8,42198
80859,spm,,475138,0,,CGM 81119,holotype,right,humerus,,1,text,,,n. gen. Paralititan n. sp. stromeri,species,64374,,Paralititan stromeri,species,64374,100.5,93.9,12577
80860,spm,,795820,0,,MAU-Pv-AG-446/27,holotype,,ulna,,1,text,,,n. gen. Pitekunsaurus n. sp. macayai,species,140726,,Pitekunsaurus macayai,species,140726,83.5,70.6,29117
80861,spm,,795820,0,,MAU-Pv-AG-446/28,holotype,right,scapula,,1,text,,,n. gen. Pitekunsaurus n. sp. macayai,species,140726,,Pitekunsaurus macayai,species,140726,83.5,70.6,29117
80862,spm,,795820,0,,MAU-Pv-AG-446/1,holotype,left,femur,,1,text,,,n. gen. Pitekunsaurus n. sp. macayai,species,140726,,Pitekunsaurus macayai,species,140726,83.5,70.6,29117
81906,spm,,539207,0,,MRS-Pv 43,paratype,,scapula,,1,text,,minimum width of the blade,n. gen. Rinconsaurus n. sp. caudamirus,species,68592,,Rinconsaurus caudamirus,species,68592,86.3,83.6,15139
81907,spm,,539207,0,,MRS-Pv 47,paratype,,humerus,,1,text,,,n. gen. Rinconsaurus n. sp. caudamirus,species,68592,,Rinconsaurus caudamirus,species,68592,86.3,83.6,15139
81908,spm,,539207,0,,MRS-Pv 49,paratype,,femur,,1,text,,,n. gen. Rinconsaurus n. sp. caudamirus,species,68592,,Rinconsaurus caudamirus,species,68592,86.3,83.6,15139
81909,spm,,539207,0,,MRS-Pv 92,paratype,,femur,,1,text,,,n. gen. Rinconsaurus n. sp. caudamirus,species,68592,,Rinconsaurus caudamirus,species,68592,86.3,83.6,15139
81910,spm,,980820,0,,MAU-Pv-N-425,holotype,left,ulna,,1,table,,Minimum diaphysis width,n. gen. Narambuenatitan n. sp. palomoi,species,201025,,Narambuenatitan palomoi,species,201025,83.5,70.6,37763
81911,spm,,980820,0,,MAU-Pv-N-425,holotype,left,humerus,,1,table,,Minimum diaphysis width,n. gen. Narambuenatitan n. sp. palomoi,species,201025,,Narambuenatitan palomoi,species,201025,83.5,70.6,37763
81912,spm,,980820,0,,MAU-Pv-N-425,holotype,left,femur,,1,table,,Minimum diaphysis width,n. gen. Narambuenatitan n. sp. palomoi,species,201025,,Narambuenatitan palomoi,species,201025,83.5,70.6,37763
81913,spm,,772534,0,,1109-UrHo,holotype,,coracoid,,1,text,,,n. gen. Uberabatitan n. sp. ribeiroi,species,130182,,Uberabatitan ribeiroi,species,130182,72.1,66,27836
81914,spm,,772534,0,,1032-UrHo,holotype,both,radius,,1,text,,,n. gen. Uberabatitan n. sp. ribeiroi,species,130182,,Uberabatitan ribeiroi,species,130182,72.1,66,27836
81915,spm,,941813,0,,MPM-PV 2097/14,holotype,left,scapula,,1,text,,,n. gen. Drusilasaura n. sp. deseadensis,species,184916,,Drusilasaura deseadensis,species,184916,99.6,89.3,36033
81916,spm,,781608,0,,MSM-86-K,holotype,,femur,,1,text,,,n. gen. Brohisaurus n. sp. kirthari,species,119653,nomen dubium,Titanosauriformes,unranked clade,57468,157.3,152.1,28188
81917,spm,,781608,0,,MSM-88-K,holotype,,fibula,,1,text,,,n. gen. Brohisaurus n. sp. kirthari,species,119653,nomen dubium,Titanosauriformes,unranked clade,57468,157.3,152.1,28188
81926,spm,,892779,0,,MUCPv-417,holotype,left,humerus,,1,text,,,n. gen. Panamericansaurus n. sp. schroederi,species,172033,,Panamericansaurus schroederi,species,172033,83.5,66,34054
81949,spm,,980825,0,,MAU-Pv-PH-449/36,holotype,,humerus,,1,table,,Shaft minimum width mediolateral,n. gen. Petrobrasaurus n. sp. puestohernandezi,species,201031,,Petrobrasaurus puestohernandezi,species,201031,89.3,83.5,37765
81950,spm,,980825,0,,MAU-PvPH-449/7,holotype,right,femur,,1,table,,Shaft minimum width mediolateral,n. gen. Petrobrasaurus n. sp. puestohernandezi,species,201031,,Petrobrasaurus puestohernandezi,species,201031,89.3,83.5,37765
81951,spm,,980825,0,,MAU-PvPH-449/8,holotype,left,femur,,1,table,,Shaft minimum width mediolateral,n. gen. Petrobrasaurus n. sp. puestohernandezi,species,201031,,Petrobrasaurus puestohernandezi,species,201031,89.3,83.5,37765
81956,spm,,405968,0,,FMNH PR 2209,paratype,,scapula,,1,table,,,Rapetosaurus krausei,species,57533,,Rapetosaurus krausei,species,57533,72.1,66,42573
81957,spm,,405968,0,,FMNH PR 2209,paratype,,coracoid,,1,table,,,Rapetosaurus krausei,species,57533,,Rapetosaurus krausei,species,57533,72.1,66,42573
81958,spm,,405968,0,,FMNH PR 2209,paratype,,humerus,,1,table,,,Rapetosaurus krausei,species,57533,,Rapetosaurus krausei,species,57533,72.1,66,42573
81959,spm,,405968,0,,FMNH PR 2209,paratype,,ulna,,1,table,,,Rapetosaurus krausei,species,57533,,Rapetosaurus krausei,species,57533,72.1,66,42573
81960,spm,,405968,0,,FMNH PR 2209,paratype,,radius,,1,table,,,Rapetosaurus krausei,species,57533,,Rapetosaurus krausei,species,57533,72.1,66,42573
81961,spm,,405968,0,,FMNH PR 2209,paratype,,femur,,1,table,,,Rapetosaurus krausei,species,57533,,Rapetosaurus krausei,species,57533,72.1,66,42573
81962,spm,,405968,0,,FMNH PR 2209,paratype,,fibula,,1,table,,,Rapetosaurus krausei,species,57533,,Rapetosaurus krausei,species,57533,72.1,66,42573
81963,spm,,405968,0,,FMNH PR 2209,paratype,,tibia,,1,table,,,Rapetosaurus krausei,species,57533,,Rapetosaurus krausei,species,57533,72.1,66,42573
81964,spm,,504248,0,,M1322,holotype,left,scapula,,1,text,,,n. gen. Jiangshanosaurus n. sp. lixianensis,species,66075,,Jiangshanosaurus lixianensis,species,66075,100.5,89.8,13643
81965,spm,,504248,0,,M1322,holotype,left,coracoid,,1,text,,,n. gen. Jiangshanosaurus n. sp. lixianensis,species,66075,,Jiangshanosaurus lixianensis,species,66075,100.5,89.8,13643
82474,spm,,297286,23294,,VBN.02.90,holotype,left,tibia,,1,text,,,n. gen. Atsinganosaurus n. sp. velauciensis,species,169825,,Atsinganosaurus velauciensis,species,169825,83.5,66,33197
82477,spm,,513500,0,,PVPH 1,holotype,,tibia,,1,text,,,n. gen. Argentinosaurus n. sp. huinculensis,species,66646,,Argentinosaurus huinculensis,species,66646,99.6,89.8,13901
82478,spm,,460637,0,,,holotype,,humerus,,1,text,,,n. gen. Andesaurus n. sp. delgadoi,species,58918,,Andesaurus delgadoi,species,58918,99.6,93.5,11825
82479,spm,,460637,0,,,holotype,,femora,,1,text,,,n. gen. Andesaurus n. sp. delgadoi,species,58918,,Andesaurus delgadoi,species,58918,99.6,93.5,11825
82495,spm,,939383,0,,ZDM5038,holotype,,skull,,1,table,,,n. gen. Abrosaurus n. sp. dongpoensis,species,184288,,Abrosaurus dongpoensis,species,184288,163.5,157.3,35971
82925,spm,,522076,0,,IVPP V8299,holotype,,skull,,1,text,,,n. gen. Bellusaurus n. sp. sui,species,54862,,Bellusaurus sui,species,54862,163.5,157.3,9264
82926,spm,,522076,0,,IVPP V8300,paratype,,humerus,,1,text,,,n. gen. Bellusaurus n. sp. sui,species,54862,,Bellusaurus sui,species,54862,163.5,157.3,9264
82927,spm,,522076,0,,IVPP V8300,paratype,,ulna,,1,text,,,n. gen. Bellusaurus n. sp. sui,species,54862,,Bellusaurus sui,species,54862,163.5,157.3,9264
82928,spm,,522076,0,,IVPP V8300,paratype,,radius,,1,text,,,n. gen. Bellusaurus n. sp. sui,species,54862,,Bellusaurus sui,species,54862,163.5,157.3,9264
82929,spm,,522076,0,,IVPP V8300,paratype,,scapula,,1,text,,,n. gen. Bellusaurus n. sp. sui,species,54862,,Bellusaurus sui,species,54862,163.5,157.3,9264
82930,spm,,522076,0,,IVPP V8300,paratype,,femur,,1,text,,,n. gen. Bellusaurus n. sp. sui,species,54862,,Bellusaurus sui,species,54862,163.5,157.3,9264
82931,spm,,522076,0,,IVPP V8300,paratype,,tibia,,1,text,,,n. gen. Bellusaurus n. sp. sui,species,54862,,Bellusaurus sui,species,54862,163.5,157.3,9264
82934,spm,,883353,24354,,OMNH 27761,paratype,,tibia,,1,table,,,n. gen. Brontomerus n. sp. mcintoshi,species,178323,nomen dubium,Titanosauriformes,unranked clade,57468,125,100.5,35299
82941,spm,,577770,21885,,QMF 7292,holotype,,scapula,,1,table,,Mid-shaft Width,n. gen. Wintonotitan n. sp. wattsi,species,148971,,Wintonotitan wattsi,species,148971,100.5,93.9,30242
82942,spm,,577770,21885,,QMF 7292,holotype,left,humerus,,1,table,,Mid-shaft Width,n. gen. Wintonotitan n. sp. wattsi,species,148971,,Wintonotitan wattsi,species,148971,100.5,93.9,30242
82943,spm,,577770,21885,,QMF 7292,holotype,right,humerus,,1,table,,Mid-shaft Width,n. gen. Wintonotitan n. sp. wattsi,species,148971,,Wintonotitan wattsi,species,148971,100.5,93.9,30242
82944,spm,,577770,21885,,QMF 7292,holotype,left,ulna,,1,table,,Mid-shaft Width,n. gen. Wintonotitan n. sp. wattsi,species,148971,,Wintonotitan wattsi,species,148971,100.5,93.9,30242
82945,spm,,577770,21885,,QMF 7292,holotype,right,ulna,,1,table,,Mid-shaft Width,n. gen. Wintonotitan n. sp. wattsi,species,148971,,Wintonotitan wattsi,species,148971,100.5,93.9,30242
82946,spm,,577770,21885,,QMF 7292,holotype,left,radius,,1,table,,Mid-shaft Width,n. gen. Wintonotitan n. sp. wattsi,species,148971,,Wintonotitan wattsi,species,148971,100.5,93.9,30242
82947,spm,,577770,21885,,QMF 7292,holotype,right,radius,,1,table,,Mid-shaft Width,n. gen. Wintonotitan n. sp. wattsi,species,148971,,Wintonotitan wattsi,species,148971,100.5,93.9,30242
82959,spm,,566221,32220,,IGM 100/1803,holotype,right,tibia,,1,table,,,n. gen. Erketu n. sp. ellisoni,species,72377,,Erketu ellisoni,species,72377,100.5,83.6,16961
82960,spm,,566221,32220,,IGM 100/1803,holotype,right,fibula,,1,table,,,n. gen. Erketu n. sp. ellisoni,species,72377,,Erketu ellisoni,species,72377,100.5,83.6,16961
82961,spm,,785829,0,,GSLTZP02-001,holotype,,scapula,,1,text,,,n. gen. Huanghetitan n. sp. liujiaxiaensis,species,133728,,Huanghetitan liujiaxiaensis,species,133728,129.4,113,28417
83020,spm,,559778,21210,,MPZ 99/9,holotype,left,femur,,1,text,,,n. gen. Tastavinsaurus n. sp. sanzi,species,138440,,Tastavinsaurus sanzi,species,138440,125.45,122.46,28879
83021,spm,,559778,21210,,MPZ 99/9,holotype,right,femur,,1,text,,,n. gen. Tastavinsaurus n. sp. sanzi,species,138440,,Tastavinsaurus sanzi,species,138440,125.45,122.46,28879
83022,spm,,559778,21210,,MPZ 99/9 (Arsis1–50),holotype,right,tibia,,1,text,,,n. gen. Tastavinsaurus n. sp. sanzi,species,138440,,Tastavinsaurus sanzi,species,138440,125.45,122.46,28879
83023,spm,,559778,21210,,MPZ 99/9 (Arsis1–54),holotype,right,fibula,,1,text,,,n. gen. Tastavinsaurus n. sp. sanzi,species,138440,,Tastavinsaurus sanzi,species,138440,125.45,122.46,28879
83024,spm,,513264,0,,DMNH 40932,holotype,left,scapula,,1,table,,,n. gen. Venenosaurus n. sp. dicrocei,species,66516,,Venenosaurus dicrocei,species,66516,129.4,113,13848
83025,spm,,513264,0,,DMNH 40932,holotype,,radius,,1,table,,,n. gen. Venenosaurus n. sp. dicrocei,species,66516,,Venenosaurus dicrocei,species,66516,129.4,113,13848
83026,spm,,513264,0,,DMNH 40932,holotype,,ulna,,1,table,,,n. gen. Venenosaurus n. sp. dicrocei,species,66516,,Venenosaurus dicrocei,species,66516,129.4,113,13848
83041,spm,,401692,0,,MACN 18222/30,holotype,left,scapula,,1,table,,width=mid-shaft breadth,n. gen. Chubutisaurus n. sp. insignis,species,53963,,Chubutisaurus insignis,species,53963,105.3,99.6,42586
83042,spm,,401692,0,,MACN 18222/30,holotype,left,humerus,,1,table,,width=mid-shaft breadth,n. gen. Chubutisaurus n. sp. insignis,species,53963,,Chubutisaurus insignis,species,53963,105.3,99.6,42586
83043,spm,,401692,0,,MACN 18222/32,holotype,left,radius,,1,table,,width=mid-shaft breadth,n. gen. Chubutisaurus n. sp. insignis,species,53963,,Chubutisaurus insignis,species,53963,105.3,99.6,42586
83044,spm,,401692,0,,MACN 18222/39,holotype,right,femur,,1,table,,width=mid-shaft breadth,n. gen. Chubutisaurus n. sp. insignis,species,53963,,Chubutisaurus insignis,species,53963,105.3,99.6,42586
83045,spm,,401692,0,,MACN 18222/39,holotype,left,tibia,,1,table,,width=mid-shaft breadth,n. gen. Chubutisaurus n. sp. insignis,species,53963,,Chubutisaurus insignis,species,53963,105.3,99.6,42586
83046,spm,,862206,0,,41 HII I-0002,holotype,right,femur,,1,text,,maximum anterioposterior width,n. gen. Ruyangosaurus n. sp. giganteus,species,166381,,Ruyangosaurus giganteus,species,166381,125,100.5,32538
83047,spm,,862206,0,,41 HII I-0002,holotype,right,tibia,,1,text,,,n. gen. Ruyangosaurus n. sp. giganteus,species,166381,,Ruyangosaurus giganteus,species,166381,125,100.5,32538
83443,spm,,567910,0,,MNN TIG 3-5,holotype,,skull,,1,table,,,n. gen. Jobaria n. sp. tiguidensis,species,57436,,Jobaria tiguidensis,species,57436,168.3,163.5,10484
83444,spm,,567910,0,,MNN TIG 3-5,holotype,,humerus,,1,table,,,n. gen. Jobaria n. sp. tiguidensis,species,57436,,Jobaria tiguidensis,species,57436,168.3,163.5,10484
83445,spm,,567910,0,,MNN TIG 3-5,holotype,,redius,,1,table,,,n. gen. Jobaria n. sp. tiguidensis,species,57436,,Jobaria tiguidensis,species,57436,168.3,163.5,10484
83446,spm,,567910,0,,MNN TIG 3-5,holotype,,femur,,1,table,,,n. gen. Jobaria n. sp. tiguidensis,species,57436,,Jobaria tiguidensis,species,57436,168.3,163.5,10484
83447,spm,,567910,0,,MNN TIG 3-5,holotype,,tibia,,1,table,,,n. gen. Jobaria n. sp. tiguidensis,species,57436,,Jobaria tiguidensis,species,57436,168.3,163.5,10484
83451,spm,,474559,26483,,PMU 233,holotype,,scapula,,1,text,,,n. gen. Helopus n. sp. zdanskyi,species,64281,recombined as,Euhelopus zdanskyi,species,64281,145,132.9,38083
83452,spm,,474559,26483,,PMU 233,holotype,,humerus,,1,text,,width=midshaft,n. gen. Helopus n. sp. zdanskyi,species,64281,recombined as,Euhelopus zdanskyi,species,64281,145,132.9,38083
83453,spm,,474559,26483,,PMU 233,holotype,,femur,,1,text,,,n. gen. Helopus n. sp. zdanskyi,species,64281,recombined as,Euhelopus zdanskyi,species,64281,145,132.9,38083
83454,spm,,474559,26483,,PMU 233,holotype,,tibia,,1,text,,,n. gen. Helopus n. sp. zdanskyi,species,64281,recombined as,Euhelopus zdanskyi,species,64281,145,132.9,38083
83455,spm,,474559,26483,,PMU 233,holotype,,fibula,,1,text,,,n. gen. Helopus n. sp. zdanskyi,species,64281,recombined as,Euhelopus zdanskyi,species,64281,145,132.9,38083
83456,spm,,465134,34161,,BYU 5500,holotype,,scapulocoracoid,,1,text,,,n. gen. Supersaurus n. sp. vivianae,species,56455,,Supersaurus vivianae,species,56455,155.7,145,12262
83457,spm,,465134,34161,,BYU 5501,some paratypes,,scapulocoracoid,,1,text,,,n. gen. Supersaurus n. sp. vivianae,species,56455,,Supersaurus vivianae,species,56455,155.7,145,12262
83458,spm,,465133,12062,,BYU 5001,some paratypes,,scapulocoracoid,,1,text,,,n. gen. Ultrasaurus n. sp. macintoshi,species,56449,subjective synonym of,Supersaurus vivianae,species,56455,155.7,145,12262
83466,spm,,1010382,0,,CT-19,,,ulna,,1,table,,craniocaudal width of shaft,Tastavinsaurus sanzi,species,138440,,Tastavinsaurus sanzi,species,138440,125.45,122.46,39481
83467,spm,,1010382,0,,CT-19,,left,femur,,1,table,,minimum craniocaudal width of the shaft,Tastavinsaurus sanzi,species,138440,,Tastavinsaurus sanzi,species,138440,125.45,122.46,39481
83468,spm,,1010382,0,,MPZ99-9,,right,femur,,1,table,,minimum craniocaudal width of the shaft,Tastavinsaurus sanzi,species,138440,,Tastavinsaurus sanzi,species,138440,125.45,122.46,39481
83469,spm,,1010382,0,,MPZ99-9,,left,femur,,1,table,,minimum craniocaudal width of the shaft,Tastavinsaurus sanzi,species,138440,,Tastavinsaurus sanzi,species,138440,125.45,122.46,39481
83470,spm,,1010382,0,,CT-19,,left,tibia,,1,table,,minimum craniocaudal width of the shaft,Tastavinsaurus sanzi,species,138440,,Tastavinsaurus sanzi,species,138440,125.45,122.46,39481
83471,spm,,1010382,0,,MPZ99-9,,right,tibia,,1,table,,minimum craniocaudal width of the shaft,Tastavinsaurus sanzi,species,138440,,Tastavinsaurus sanzi,species,138440,125.45,122.46,39481
83472,spm,,1010382,0,,CT-19,,left,fibula,,1,table,,shaft min. craniocaudal width,Tastavinsaurus sanzi,species,138440,,Tastavinsaurus sanzi,species,138440,125.45,122.46,39481
83473,spm,,1010382,0,,MPZ99-9,,right,fibula,,1,table,,shaft min. craniocaudal width,Tastavinsaurus sanzi,species,138440,,Tastavinsaurus sanzi,species,138440,125.45,122.46,39481
83474,spm,,382508,18089,,ZH-1,holotype,right,scapula,,1,table,,,n. gen. Aragosaurus n. sp. ischiaticus,species,70637,,Aragosaurus ischiaticus,species,70637,145,136.4,7241
83475,spm,,382508,18089,,ZH-2,holotype,left,femur,,1,table,,,n. gen. Aragosaurus n. sp. ischiaticus,species,70637,,Aragosaurus ischiaticus,species,70637,145,136.4,7241
83476,spm,,464981,12061,,,holotype,,skull,,1,text,,,n. gen. Atlasaurus n. sp. imelakei,species,63744,,Atlasaurus imelakei,species,63744,168.3,166.1,12237
83477,spm,,464981,12061,,,holotype,,humerus,,1,table,,,n. gen. Atlasaurus n. sp. imelakei,species,63744,,Atlasaurus imelakei,species,63744,168.3,166.1,12237
83478,spm,,464981,12061,,,holotype,,femur,,1,table,,,n. gen. Atlasaurus n. sp. imelakei,species,63744,,Atlasaurus imelakei,species,63744,168.3,166.1,12237
83479,spm,,464981,12061,,,holotype,,ulna,,1,table,,,n. gen. Atlasaurus n. sp. imelakei,species,63744,,Atlasaurus imelakei,species,63744,168.3,166.1,12237
83480,spm,,464981,12061,,,holotype,,radius,,1,table,,,n. gen. Atlasaurus n. sp. imelakei,species,63744,,Atlasaurus imelakei,species,63744,168.3,166.1,12237
83481,spm,,464981,12061,,,holotype,,tibia,,1,table,,,n. gen. Atlasaurus n. sp. imelakei,species,63744,,Atlasaurus imelakei,species,63744,168.3,166.1,12237
83482,spm,,464981,12061,,,holotype,,fibula,,1,table,,,n. gen. Atlasaurus n. sp. imelakei,species,63744,,Atlasaurus imelakei,species,63744,168.3,166.1,12237
83488,spm,,292785,0,,OUMNH  J13605,holotype,left,scapula,,1,table,,Minimum  width  of  scapular blade,Cetiosaurus oxoniensis,species,66688,,Cetiosaurus oxoniensis,species,66688,171.6,167.7,14456
83489,spm,,292785,0,,OUMNH  J13606,holotype,right,scapula,,1,table,,Minimum  width  of  scapular blade,Cetiosaurus oxoniensis,species,66688,,Cetiosaurus oxoniensis,species,66688,171.6,167.7,14456
